,-0.05976925169459224,-0.03586155101675534,-0.011953850338918437,0.011953850338918465,0.035861551016755366,0.05976925169459227,0.08367695237242917,0.10758465305026607,0.13149235372810297,0.15540005440593987,0.17930775508377678,0.2032154557616137,0.22712315643945058,0.25103085711728745,0.2749385577951244,0.2988462584729613,0.3227539591507982,0.34666165982863506,0.370569360506472,0.3944770611843089
thresh,-0.07172310203351069,0.07172310203351069,56,,,,,,,,,,,,,,,,,
unreg,0,32,1687,1446,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis,0,1,18,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GadE,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,0,4,62,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA,0,3,30,27,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PdhR,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cra,0,1,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,1,8,159,136,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur,0,2,32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and Fnr,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and ArcA,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and Crp,0,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and Fur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GadE and Fnr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GadE and Crp,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and ArcA,1,0,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Cra,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Crp,0,1,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Fur,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and PdhR,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Cra,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Crp,0,3,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Fur,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cra and Crp,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and Fur,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CusR and HprR,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, ArcA, and Crp",0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, ArcA, Crp, and Fur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, ArcA, Cra, and Crp",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, Cra, and Crp",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, Cra, and Fur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, Crp, and Fur",0,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, and Crp",0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Cra, and Crp",0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, and Crp",0,0,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, and ArcA",0,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, Crp, and Fur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, and Fur",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PdhR, Crp, and Fur",0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, GadE, and Crp",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GadE, Fnr, Crp, and Fur",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, ArcA, PdhR, Crp, and Fur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, GadE, Fnr, ArcA, and Crp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, and Cra",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, ArcA, and Crp",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, Cra, and Crp",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GadE, ArcA, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GadE, Fnr, and Fur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, PdhR, Cra, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, ArcA, PdhR, and Fur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, Crp, and Fur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, Fnr, and Cra",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, Cra, and Crp",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
