,0
name,AllR/AraC/FucR
TF,FucR/AraC/AllR
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120013118&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">FucR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012316&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">AraC</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120015630&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">AllR</a>"
Function,
Category,Carbon Metabolism
has_venn,True
scatter,3
exp_var,0.0013441604600000002
precision,1.0
recall,0.533333
