,0
name,PhoP-2 – Phosphate Limitation 2
TF,PhoP + SigA
Regulator,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/PhoP"" target=""_blank"">PhoP</a> and <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a>"
Function,"Degradation of wall teichoic acid to salvage phosphate, synthesis of teichuronic acid to replace wall, high-affinity phosphate uptake."
Category,Elements
has_venn,True
scatter,2
exp_var,0.0
precision,0.9545454545000001
recall,0.30000000000000004
