name,CcpA-1 – Low Glucose 1
TF,CcpA + SigA
Regulator,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CcpA"" target=""_blank"">CcpA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a>"
Function,"Uptake and utilization of alternative carbon sources: ribose, sucrose, salicin, beta-glucosides, lichenan,  glucomannon, trehalose, G3P, etc. High expression in exponential phase on LB media"
Category,Carbon
has_venn,True
scatter,2
has_meme,False
precision,0.794871794871795
recall,0.126530612244898
