,PA5001
SRX7442752,0.107176089
SRX7442753,-0.107176089
SRX7442754,-0.16265009700000002
SRX7442755,-0.45775370200000004
SRX7442756,-0.7923473980000001
SRX7442757,-1.060751765
SRX7442758,-0.7497823530000001
SRX7442759,-1.266445782
SRX7442761,-1.368658273
SRX7874204,-0.047389257000000004
SRX7874205,0.047389257000000004
SRX7874206,0.290738916
SRX7874207,0.022944174
SRX8639787,0.034186191000000005
SRX8639788,-0.034186191000000005
SRX8639789,-0.22613164
SRX8639790,0.219586246
SRX8639791,0.101258599
SRX8639792,0.031692784
SRX8639793,-1.412982318
SRX8639794,-1.499635344
SRX8639795,-1.381576837
SRX8639796,-1.280579168
SRX8639797,0.14873761600000002
SRX8639798,0.33803953200000003
SRX8639800,0.160277424
SRX2940624,0.520910898
SRX2940626,0.336052251
SRX2940627,0.00042024300000000005
SRX2940628,0.029376344000000002
SRX2940629,-0.029796587000000003
ERX2195929,-0.015691044
ERX2195930,0.015691044
ERX2195931,-0.069756829
ERX2195932,-0.217080335
ERX2195933,-0.44756884700000005
ERX2195934,-0.43752441200000003
SRX4579961,0.18476212900000002
SRX4579962,0.11278351
SRX4579963,-0.297545638
SRX4579964,0.34036855800000004
SRX4579965,0.07106770400000001
SRX4579966,0.44887936500000003
SRX540108,-0.09849701500000001
SRX540109,0.09849701500000001
SRX540110,0.071306117
SRX540111,0.17183118700000002
SRX540112,-2.224603893
SRX540113,-2.017251072
SRX540114,-0.163122383
SRX540115,-0.27175132900000004
SRX1737662,-0.407494044
SRX1737664,-0.36565341700000004
SRX1737665,-0.415398031
SRX1737667,-0.045299182
SRX1737668,0.018344651
SRX1737670,0.026954531
SRX6976948,-0.009419024
SRX6976949,0.022430264000000002
SRX6976950,-0.01301124
SRX6976951,0.187780691
SRX6976952,0.275391298
SRX6976953,0.206400781
SRX5630349,0.103575682
SRX5630350,-0.103575682
SRX5630351,-0.34612900300000005
SRX5630352,-0.218173253
SRX4342817,0.014660728000000001
SRX4342818,0.039987183
SRX4342819,-0.61286891
SRX4342820,0.009856673
SRX4342821,-0.064504584
SRX4342822,-0.6194862720000001
SRX1411278,-0.23448795800000002
SRX1411287,-0.220663362
SRX1411289,-0.370897755
SRX1411279,0.5564216550000001
SRX1411280,-0.321933697
SRX1411281,-0.49196678400000005
SRX1411282,-0.104271128
SRX1411283,-0.349986668
SRX1411284,-0.48719149600000006
SRX1411285,-0.875325954
SRX1411286,0.161637404
SRX1411288,-0.144629891
SRX2662717,0.147710216
SRX2662718,0.09163834900000001
SRX2662721,-0.12061957200000001
SRX2662722,0.12061957200000001
ERX2300159,0.062065112000000006
ERX2300160,-0.062065112000000006
ERX2300161,0.14704503600000002
ERX2300162,-0.186352444
ERX2300163,-0.42257659000000003
ERX2300164,-0.290347212
ERX2300165,0.184841143
ERX2300166,0.084875769
ERX2300167,0.22408618500000002
ERX2300168,0.42497302200000003
ERX2300169,0.35858484900000004
ERX2300170,0.32905823100000003
SRX6747256,-0.007239527000000001
SRX6747257,-0.027580214000000002
SRX6747258,0.130815771
SRX6747259,0.040209965
SRX6747260,-0.136205996
SRX6747265,0.45243442300000003
SRX6747266,0.34377011700000004
SRX6747268,0.101508069
SRX6747269,0.03250161
ERX2456848,-0.75059477
ERX2456849,-0.751676036
ERX2456850,-0.502058362
ERX2456851,0.878624409
ERX2456852,0.873245877
ERX2456853,0.852541969
ERX2456854,-0.8382966390000001
ERX2456855,-0.973216508
ERX2456856,-0.8870474780000001
ERX2456857,0.8412581720000001
ERX2456858,0.8496903010000001
ERX2456859,1.007612151
SRX1156127,0.101341002
SRX1156135,-0.101341002
SRX1156136,-0.47186563200000003
SRX1156137,-0.5760105160000001
SRX1156138,0.08984000900000001
SRX1156140,-0.021632356000000002
ERX3558798,0.828478641
ERX3558799,0.5582037
ERX3558800,0.575178025
ERX3558801,0.698037196
ERX3558802,0.200184738
ERX3558803,0.084641408
ERX3558804,-0.229875093
ERX3558805,-0.05495105300000001
ERX3593017,-1.222603312
ERX3593018,-1.37186591
ERX3593020,0.18186723700000001
ERX3593021,0.066329581
ERX3593022,-0.248196818
SRX2520351,-0.83429491
SRX2520352,-0.159149547
SRX2520353,-0.7743269540000001
SRX2520354,-0.6006897240000001
SRX2520355,0.20177609900000001
SRX2520356,0.280693201
SRX2520357,0.510975158
SRX2520358,0.307788335
SRX2520359,0.33156202100000004
SRX2520360,-0.291916936
SRX3169722,0.036197515
SRX3169723,0.007665755000000001
SRX3169725,-0.033650715000000005
SRX3169726,0.080595017
SRX3169728,-0.046944302
SRX8143226,0.057259899999999996
SRX8143227,-0.057259899999999996
SRX8143228,0.036065826
SRX8143229,-0.13047762000000002
SRX6853212,-0.19448272
SRX6853213,0.19448272
SRX6853214,-0.254073245
SRX6853215,-0.21921678100000003
SRX7747527,-0.428122477
SRX7747528,-0.38510928
SRX7747537,-0.307692417
SRX7747538,-0.05241769
SRX7747540,0.05241769
Paeru_0017,-0.019797609
Paeru_0018,-0.114073436
Paeru_0019,0.045832703
Paeru_0020,0.278656187
Paeru_0033,-0.218352698
Paeru_0034,-0.592905725
Paeru_0035,-0.24246189999999998
Paeru_0036,-0.46755857100000003
Paeru_0037,-0.11478355100000001
Paeru_0038,-0.29643420800000003
Paeru_0039,0.31353553100000003
Paeru_0041,0.791843733
Paeru_0040,0.273006533
Paeru_0042,0.13656325700000002
Paeru_0043,0.038171891
Paeru_0044,0.022591142
Paeru_0045,0.087324232
Paeru_0046,-0.102311705
Paeru_0047,0.102311705
Paeru_0048,-0.068040213
Paeru_0049,-0.036090678
Paeru_0050,-0.109286538
Paeru_0051,-0.26178235
Paeru_0052,0.35195125400000005
