,0
name,CymR / NsrR – Sulfur and Nitrate Respiration
TF,[SigA + CymR] / [ResD + SigA + NsrR]
Regulator,"[<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CymR"" target=""_blank"">CymR</a>] / [<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/ResD"" target=""_blank"">ResD</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/NsrR"" target=""_blank"">NsrR</a>]"
Function,Import and utilization of sulfonate and cystine for cysteine production. Nitrite reduction
Category,Multi-Purpose
has_venn,True
scatter,4
exp_var,0.0
precision,0.9090909091
recall,0.3389830508
