,-0.16927986181547583,-0.1316621147453701,-0.09404436767526436,-0.05642662060515863,-0.018808873535052895,0.01880887353505284,0.05642662060515857,0.0940443676752643,0.13166211474537004,0.16927986181547577,0.2068976088855815,0.24451535595568724,0.282133103025793,0.3197508500958987,0.35736859716600444,0.3949863442361101,0.4326040913062159,0.4702218383763217,0.5078395854464274,0.545457332516533
thresh,-0.1880887353505287,0.1880887353505287,52,,,,,,,,,,,,,,,,,
unreg,0,0,0,13,1643,1556,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,0,0,0,0,49,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,0,0,150,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS,0,0,0,0,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cra,0,0,0,1,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,0,0,0,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL and Fnr,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL and Fis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Crp,0,0,0,0,11,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and H-NS,0,0,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Cra,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and IHF,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and H-NS,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and Cra,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and IHF,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp and Fis,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and IHF,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and Fis,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fis,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarL, Fnr, and Crp",0,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarL, Fnr, IHF, and Fis",0,0,0,1,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarL, NarP, and Fis",0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarL, Fnr, and NarP",0,0,0,0,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, H-NS, and Fis",0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, Crp, IHF, and Fis",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, Crp, Cra, and Fis",0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
