,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.755231251,0.5829046672531636,2.0,0.0,0.34305540799999995,5.0,1.167407094,,
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.1536978754716935,2.0,1.0,-0.10868081,6.0,0.10868081,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,-1.1273898915,0.12050978687689774,2.0,2.0,-1.212603179,7.0,-1.042176604,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,-1.526807555,0.3491755468469509,2.0,3.0,-1.773711952,8.0,-1.279903158,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,-1.189226212,0.5934413658087873,2.0,4.0,-1.608852626,9.0,-0.769599798,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,2.7643775820109298,2.0,10.0,1.954710134,29.0,-1.954710134,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,1.1723544124999998,0.18481582269753832,2.0,11.0,1.303038934,30.0,1.041669891,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.23127824249999998,0.14990664680393623,2.0,12.0,0.125278236,31.0,0.337278249,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,-1.590555259,0.6185461483852065,2.0,13.0,-1.153177083,14.0,-2.027933435,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,-0.7292005680000001,0.3495418479585954,2.0,15.0,-0.4820371570000001,18.0,-0.976363979,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,-1.24630968,0.006874420001803939,2.0,16.0,-1.251170629,19.0,-1.241448731,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,-1.5128518525,0.4004411130449882,2.0,17.0,-1.229697226,20.0,-1.796006479,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,-1.222045938,0.2004840793099397,2.0,21.0,-1.080282286,24.0,-1.36380959,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,-2.9537403395000004,0.04445850094556855,2.0,22.0,-2.985177247,25.0,-2.922303432,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,-3.566554802,0.47706272938571215,2.0,23.0,-3.2292205110000003,26.0,-3.903889093,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.9109550854999999,0.5620056886360976,2.0,27.0,0.513557052,28.0,1.308353119,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,2.438749366,0.6958013203810585,2.0,32.0,2.930755198,33.0,1.946743534,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.0255912499999997,0.4385627662622954,2.0,34.0,1.715480544,38.0,2.335701956,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.3091667949999999,0.22712620678096726,2.0,35.0,1.4697692759999998,39.0,1.148564314,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,1.158568058,0.27288338074796975,2.0,36.0,0.965610369,40.0,1.351525747,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.303050963,0.6019373400517709,2.0,37.0,0.728684938,41.0,-0.122583012,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.8675925959999999,0.531100289223396,2.0,42.0,0.49204798,45.0,1.243137212,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,1.397916337,0.14427796298149967,2.0,43.0,1.295896411,46.0,1.4999362630000002,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,1.4686922184999998,0.21520852514615244,2.0,44.0,1.620867626,47.0,1.3165168109999998,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,-10.98833815,1.3310022404546915,2.0,48.0,-10.04717744,52.0,-11.92949886,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,-12.284546735,0.7728853682932227,2.0,49.0,-12.83105922,53.0,-11.73803425,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,-4.9811985065,1.2015734131049853,2.0,50.0,-5.830839215,54.0,-4.131557798,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,1.9976896645,0.43266631100131825,2.0,51.0,2.303630947,55.0,1.691748382,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-0.2921781035,0.3916611350201952,2.0,56.0,-0.569124348,57.0,-0.015231859,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-0.8188626015,0.16987103319591979,2.0,58.0,-0.698745642,59.0,-0.938979561,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,0.015029289500000001,0.07443652627920995,2.0,60.0,-0.037605283,61.0,0.067663862,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,0.72034289,0.30644380843921465,2.0,62.0,0.937031385,63.0,0.503654395,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-0.20637982400000032,6.858064361739793,2.0,64.0,4.643003992,65.0,-5.05576364,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-9.7173997165,0.5557222246413893,2.0,66.0,-10.11035467,67.0,-9.324444762999999,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-3.155330523,1.1142900237469677,2.0,68.0,-2.367408491,69.0,-3.943252555,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,6.1065852075,3.921167463345986,2.0,70.0,8.879269311,71.0,3.333901104,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-0.535799257,0.44152258514069465,2.0,72.0,-0.223595643,73.0,-0.8480028709999999,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,1.7385089530000002,0.7688038136019257,2.0,74.0,1.194882563,75.0,2.282135343,,
38,ICA-Set002__USA300 LAC CA-MHB Control,0.982791049,0.20387407791238227,2.0,76.0,0.838630306,77.0,1.126951792,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-0.11195240000000002,0.317680655845298,2.0,78.0,0.112681746,79.0,-0.33658654600000004,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-0.687853358,0.045460381451948625,2.0,80.0,-0.719998702,81.0,-0.655708014,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.325881977,0.4838011628539991,2.0,82.0,-0.016217106000000002,83.0,0.66798106,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.5678109545,0.7474577964209391,2.0,84.0,0.039278478,85.0,1.096343431,,
