name,"TnrA + CodY – Leucine, Methionine, and Threonine"
TF,[TnrA + CodY + ThrR] / [TnrA + CodY + T-box + CcpA + SigA]
Regulator,"[<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/TnrA"" target=""_blank"">TnrA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CodY"" target=""_blank"">CodY</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/ThrR"" target=""_blank"">ThrR</a>] / [<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/TnrA"" target=""_blank"">TnrA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CodY"" target=""_blank"">CodY</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/T-box"" target=""_blank"">T-box</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CcpA"" target=""_blank"">CcpA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a>]"
Function,"Synthesis and salvage of leucine, methionine, threonine"
Category,Amino Acids
has_venn,True
scatter,5
has_meme,False
precision,0.42307692307692296
recall,1.0
